PCE,core PCE,Dates
-0.000492954359640252,0.00647861692447682,2005_DEC
0.00274893463777692,0.00584307178631049,2006_JAN
0.00544923073221781,0.00489906242081251,2006_FEB
0.00739796225234857,0.00662978097614486,2006_MAR
0.00719467522206529,0.00744482530518975,2006_APR
0.00929603751914243,0.00834544122768044,2006_MAY
0.00982733503689737,0.008106910632387,2006_JUN
0.00859333214476732,0.0060169046368368,2006_JUL
0.00905631749268032,0.00554933669945457,2006_AUG
0.00393761307334839,0.00459696386572572,2006_SEP
-0.0018383652690378,0.00543504058480093,2006_OCT
-0.00462848751835543,0.00386072951207961,2006_NOV
0.00153117712185802,0.00363000011824099,2006_DEC
0.00724894335434834,0.00587777069612638,2007_JAN
0.0100317475304199,0.00757379137861869,2007_FEB
0.0101373600526862,0.00723374175306324,2007_MAR
0.0091424820666699,0.00459964329296914,2007_APR
0.00893889998948372,0.00361792806294492,2007_MAY
0.00739283302675386,0.00426930544833559,2007_JUN
0.00656244192529276,0.00434498224630908,2007_JUL
0.00433141083547572,0.00465485259633436,2007_AUG
0.00606733002808313,0.00573032530078388,2007_SEP
0.00758126492886069,0.00683816346466948,2007_OCT
0.0122347785977861,0.00731571368851314,2007_NOV
0.0106830243297262,0.00658938518372687,2007_DEC
0.0101697244554388,0.0059716318610239,2008_JAN
0.0068465841127352,0.00498005671731261,2008_FEB
0.00739907255864725,0.00493557294063507,2008_MAR
0.00672289866902487,0.00352496756340925,2008_APR
0.00902898780294636,0.00437036867099505,2008_MAY
0.0134484120268517,0.00470526279636863,2008_JUN
0.0162839671617923,0.00592677345537762,2008_JUL
0.0111235703072436,0.00533354652291607,2008_AUG
0.00467565431329109,0.00405651777575189,2008_SEP
-0.00658208210981226,0.000830319161036375,2008_OCT
-0.0175109790178769,-0.000840660713880004,2008_NOV
-0.0238124258978137,-0.00234917608606833,2008_DEC
-0.0172111855974835,-0.00123876305531245,2009_JAN
-0.00369103653787539,0,2009_FEB
0.000805920679243455,0.0012057923534563,2009_MAR
0.0021223952422027,0.00374365626635709,2009_APR
0.00137085627534939,0.0037179370565763,2009_MAY
0.00842699815127768,0.00428336079077418,2009_JUN
0.00710119485814587,0.00291346884175447,2009_JUL
0.00897190763347555,0.00362487114715848,2009_AUG
0.00463379521324447,0.00410670648927502,2009_SEP
0.00833314590315104,0.00694036261699127,2009_OCT
0.00792778649921511,0.00633189990857685,2009_NOV
0.00688504769154985,0.00541941299081761,2009_DEC
0.00527530865574422,0.0032105251341461,2010_JAN
0.00274789457874891,0.00320771646478235,2010_FEB
0.00358020436073336,0.00384374019454015,2010_MAR
0.00193041625987411,0.00287574970906812,2010_APR
0.00227439146160169,0.00310802048163139,2010_MAY
0.000443159282525141,0.00209870616997287,2010_JUN
0.000752962019709758,0.00160669456066942,2010_JUL
0.00180431485847743,0.00146003299005848,2010_AUG
0.00322255567490948,0.00154845321777497,2010_SEP
0.00556551373121783,0.0030522786262519,2010_OCT
0.00618770855892681,0.00339435757609463,2010_NOV
0.00746202755210179,0.00303650479389583,2010_DEC
0.00727324743345692,0.00365380984640673,2011_JAN
0.00807142386505899,0.00410381543921923,2011_FEB
0.00983915501599686,0.00541145943068777,2011_MAR
0.0110878066898255,0.00556588323817109,2011_APR
0.0113402398771201,0.00619684082624539,2011_MAY
0.00708504220645367,0.00577939051694654,2011_JUN
0.00453774430891229,0.00496286107290222,2011_JUL
0.00385617958163698,0.00457783974267501,2011_AUG
0.0054730173779074,0.00415611189700726,2011_SEP
0.00378588253008805,0.00315353787530404,2011_OCT
0.00347654405768494,0.00327840188835959,2011_NOV
0.0026466081626968,0.00425903680244621,2011_DEC
0.00605385250029489,0.0067784399764228,2012_JAN
0.00624465355004289,0.00605611711397702,2012_FEB
0.00758757774595509,0.00610047846889961,2012_MAR
0.00547425820606207,0.00461863717677669,2012_APR
0.00210405508798783,0.00423325105019257,2012_MAY
-0.000318187603410958,0.0035559494601225,2012_JUN
-0.00127107872214227,0.00307572765241027,2012_JUL
0.00321308137685317,0.00269527249204904,2012_AUG
0.00677955312241396,0.00289714593430279,2012_SEP
0.00939674189716633,0.0042928151830095,2012_OCT
0.00532741398446168,0.00473092844470724,2012_NOV
0.00211817520786561,0.00424188404085091,2012_DEC
0.00106121419715466,0.00383523488135418,2013_JAN
0.00530969729468311,0.00385253357590032,2013_FEB
0.00414326876564242,0.00403148191714631,2013_MAR
0.00121752820781951,0.00249725195564698,2013_APR
-0.00160018407346207,0.00257981983902766,2013_MAY
0.00193741621983912,0.00338690609323566,2013_JUN
0.00420375087796532,0.00417300957024391,2013_JUL
0.00495490304941293,0.00408306485055343,2013_AUG
0.00316703772224125,0.00354530883461246,2013_SEP
0.00324661767162171,0.00396484644170947,2013_OCT
0.00325223591218959,0.00454299965053861,2013_NOV
0.00456364091022765,0.00442126862908943,2013_DEC
0.00531721174156896,0.00381191725710894,2014_JAN
0.00430147746399845,0.00262492093611644,2014_FEB
0.00415914701184472,0.00304335464032612,2014_MAR
0.00386072411865768,0.00367121097365986,2014_APR
0.00503827850196581,0.0048891272119358,2014_MAY
0.00452409234106277,0.00453543307086623,2014_JUN
0.00416550671739513,0.00455912716296525,2014_JUL
0.00238813344724997,0.00325402306066502,2014_AUG
0.00164519346446901,0.003459375849167,2014_SEP
-7.18752246101628e-05,0.00258743009765472,2014_OCT
-0.000903685599564663,0.00308703133962562,2014_NOV
-0.00300781209900103,0.00245800047910172,2014_DEC
-0.00749609792162986,0.00122793872793858,2015_JAN
-0.00478975444799612,0.00148678013329029,2015_FEB
-0.00115321252059319,0.00229612775197663,2015_MAR
0.00455232064891264,0.00451077805724731,2015_APR
0.00518461141234172,0.00458867987209843,2015_MAY
0.00523668151080336,0.00427075774852281,2015_JUN
0.0052629410674192,0.00341445244598959,2015_JUL
0.00292827273007479,0.00299692040592769,2015_AUG
-0.000399934369744503,0.0032410561301377,2015_SEP
-0.00131140822703757,0.00257790426694715,2015_OCT
-0.000758103511863228,0.00284371909000991,2015_NOV
-0.000215435436051625,0.00205769784764809,2015_DEC
0.000194917775475201,0.00348664993623227,2016_JAN
-0.000953474543255006,0.00415074179098363,2016_FEB
0.00222664587095722,0.00492833381247704,2016_MAR
0.00509764503159094,0.00563715190587,2016_APR
0.0072656370260149,0.0056069411475812,2016_MAY
0.00667533504653273,0.00521067473129255,2016_JUN
0.00356147888114466,0.00419906845908447,2016_JUL
0.00332134524670669,0.00426315575271663,2016_AUG
0.00346809051614527,0.00455349338320499,2016_SEP
0.0053486811331882,0.00438449593520684,2016_OCT
0.0042851775505437,0.00305968410281343,2016_NOV
0.00410475746457739,0.00289374102029671,2016_DEC
0.00589675122385391,0.0042845161225129,2017_JAN
0.00692611803722909,0.00561587798596053,2017_FEB
0.00468350980609866,0.00402542372881354,2017_MAR
0.00275512563976221,0.00340091563113143,2017_APR
0.000963990922418834,0.00243067064412772,2017_MAY
0.00232079168131816,0.00420020297631596,2017_JUN
0.000782150915016322,0.00287797198239126,2017_JUL
0.00346100599907695,0.00315621774896546,2017_AUG
0.00635487039672844,0.00303191010336512,2017_SEP
0.00729436990872023,0.00475952404759528,2017_OCT
0.0064782508722645,0.00416508519946457,2017_NOV
0.00419322709163339,0.00441939345570641,2017_DEC
0.00664471655509247,0.00518480186294612,2018_JAN
0.00736031785448232,0.00659471825732338,2018_FEB
0.00697275369218708,0.00731007220682733,2018_MAR
0.00560282216227437,0.00589068084390187,2018_APR
0.00517669795692988,0.00575110180043081,2018_MAY
0.00497419329419646,0.00446661868091791,2018_JUN
0.00364561837941935,0.00397629967914015,2018_JUL
0.00261916206433122,0.0023187266653566,2018_AUG
0.00381264150388616,0.00326880791581585,2018_SEP
0.00448417321832428,0.00352920416446101,2018_OCT
0.00412883531621788,0.00529328732747802,2018_NOV
0.00276318615868298,0.0051856562790471,2018_DEC
0.000516594375944202,0.00492350975909983,2019_JAN
0.00200721036733897,0.00396856351651786,2019_FEB
0.00358321730070799,0.00314401129118624,2019_MAR
0.00693632608526218,0.00383979780305244,2019_APR
0.0058248084328445,0.00396258850266595,2019_MAY
0.00402642889714655,0.00487104349007361,2019_JUN
0.00253482972136232,0.00399941897060963,2019_JUL
0.00227195823464021,0.00412107844559895,2019_AUG
0.00240616906961466,0.00302240247199692,2019_SEP
0.00284688579645254,0.00337583672524566,2019_OCT
0.00341468119996136,0.0028420859947782,2019_NOV
0.0055334368041029,0.00432258623511395,2019_DEC
0.00483077840969237,0.00442188641519592,2020_JAN
0.00497000692147953,0.00568727663989543,2020_FEB
-0.000527289635403272,0.00262648338797189,2020_MAR
-0.00576523429644038,-0.00222035066227699,2020_APR
-0.00599764685625725,-0.00299950326697485,2020_MAY
-0.000182250700226261,-0.0006214386783433,2020_JUN
0.00719535336216603,0.00617710251688153,2020_JUL
0.00936351213503483,0.00828782217112201,2020_AUG
0.00779983306630339,0.00826549062000748,2020_SEP
0.0051834283309744,0.00543374642516681,2020_OCT
0.00322251565970988,0.00325937188197845,2020_NOV
0.0061306475258458,0.00482945111248156,2020_DEC
0.00929537799935298,0.00733857969090734,2021_JAN
0.0118412924685198,0.00851503154066191,2021_FEB
0.0126975115905006,0.00938585889107113,2021_MAR
0.0146017740825581,0.0122830465720418,2021_APR
0.016088888054024,0.0152709035754199,2021_MAY
0.0160325883847823,0.0158749462104062,2021_JUN
0.0152649769585254,0.0140680062111223,2021_JUL
0.0141980329808475,0.0123308326318419,2021_AUG
0.0119450472652369,0.00977945577604866,2021_SEP
0.013415694349119,0.0102877262474557,2021_OCT
0.0163142544659134,0.0123908037574472,2021_NOV
0.0197551955073743,0.0164239401041428,2021_DEC
0.0183762111593719,0.0163726130835693,2022_JAN
0.0177472872388127,0.0153440681637664,2022_FEB
0.0202101211003287,0.0130811606165551,2022_MAR
0.0183461020075193,0.0117244704789798,2022_APR
0.0180898589290592,0.0108185470966824,2022_MAY
0.0187092209731938,0.0129299656381736,2022_JUN
0.0158213243937482,0.0118004254154862,2022_JUL
0.0126360976960758,0.0139742676481194,2022_AUG
0.00639624113657589,0.0124938798349303,2022_SEP
0.0105347071025699,0.0136254993981053,2022_OCT
0.0104186253226441,0.0108935107287205,2022_NOV
0.00874106511497152,0.0101204611199861,2022_DEC
0.00946637147873886,0.0114113597246126,2023_JAN
0.00998130619771431,0.0120888172006108,2023_FEB
0.00971259174176331,0.0113441103806731,2023_MAR
0.00809196097708531,0.0101169103006995,2023_APR
0.0061892278959137,0.00932495782575904,2023_MAY
0.00737748111716141,0.00901068433865304,2023_JUN
0.00523464199383183,0.00691572252874528,2023_JUL
0.00686698851340095,0.00499735434181914,2023_AUG
0.00790467887242086,0.00561280053614821,2023_SEP
0.00682432544486655,0.00555481193949947,2023_OCT
0.0037200843219114,0.00544050544050534,2023_NOV
0.00177119460897801,0.00406531156281242,2023_DEC
0.00571565050526668,0.00772046589018305,2024_JAN
0.00888687559197798,0.00921793049564057,2024_FEB
0.0107728491307708,0.0107941723085092,2024_MAR
0.00916349342832579,0.00835479822997165,2024_APR
0.00595947556615029,0.00676176514190652,2024_MAY
0.00371810726373334,0.00558980209966431,2024_JUN
0.00273463492218062,0.00473227443916824,2024_JUL
0.00396838278257472,0.00548924647616555,2024_AUG
0.00454733360892945,0.00581177046771675,2024_SEP
